year,away_team,home_team,d_Opponent_Punt_Attempts_per_Game,d_ Points_per_Game,d_ Opponent_Completion_Percentage,d_ Average_Team_Passer_Rating,d_ Sacks_per_Game,d_ Opponent_Time_of_Possession_Percentage_(Net_of_OT),d_ Field_Goals_Made_per_Game,d_ Opponent_Yards_per_Rush_Attempt,d_ Opponent_Fumbles_Not_Lost_per_Game,d_ Fourth_Down_Conversions_per_Game,d_ 2nd_Quarter_Points/Game,d_ Opp_Yards_per_Point,d_ Opponent_Offensive_Touchdowns_per_Game,d_ Penalty_Yards_per_Game,d_ Opponent_Yards_per_Completion,d_ Opponent_Fourth_Down_Conversion_Percentage,d_ Opponent_Fumble_Recovery_Percentage,d_ Opponent_Rushing_Yards_per_Game,d_ Penalties_per_Play,d_ Opponent_Passing_Play_Percentage,d_ Opponent_Points_per_Play,d_ Opponent_Average_Time_of_Possession_(Net_of_OT),d_ Third_Down_Conversions_per_Game,d_ Completion_Percentage,d_ 4th_Quarter_Time_of_Possession_Share_%,d_ Opponent_Fumbles_per_Game,d_ Field_Goal_Attempts_per_Game,d_ Opponent_Average_Team_Passer_Rating,d_ 3rd_Quarter_Time_of_Possession_Share_%,d_ 1st_Quarter_Time_of_Possession_Share_%,d_ Opponent_1st_Half_Points/Game,d_ Opponent_Takeaway_Fumble_Recovery_Percentage,d_ Red_Zone_Scoring_Percentage_(TDs_and_FGs),d_ QB_Sacked_per_Game,d_ Offensive_Point_Share_Percentage_(Estimated),d_ Sack_Percentage,d_ Opponent_Pass_Attempts_per_Game,d_ 2nd_Half_Points/Game,d_ Completions_per_Game,d_ Opponent_2nd_Half_Points/Game,d_ Yards_per_Game,d_ Opponent_Red_Zone_Scores_per_Game_(TDs_and_FGs),d_ Opp_1st_Quarter_Points/Game,d_ Opponent_Penalties_per_Play,d_ Opponent_Completions_per_Game,d_ Opponent_Points_per_Game,d_ Opponent_Penalty_First_Downs_per_Game,d_ Fourth_Downs_per_Game,d_ Punt_Attempts_per_Game,d_ Opponent_Points_per_Field_Goal_Attempt,d_ Plays_per_Game,d_ Opponent_Third_Down_Conversions_per_Game,d_ Opponent_Penalties_per_Game,d_ Passing_Play_Percentage,d_ Opponent_Gross_Punt_Yards_per_Game,d_ 1st_Quarter_Points/Game,d_ Giveaways_per_Game,d_ Fourth_Down_Conversion_Percentage,d_ Interceptions_Thrown_Percentage,d_ Opponent_Yards_per_Game,d_ Offensive_Points_per_Game_(Estimated),d_ Opp_4th_Quarter_Points/Game,d_ Opponent_Interceptions_Thrown_Percentage,d_ Opponent_Passing_First_Downs_per_Game,d_ Opponent_Field_Goal_Attempts_per_Game,d_ Red_Zone_Scoring_Attempts_per_Game,d_ Gross_Punt_Yards_per_Game,d_ 4th_Quarter_Points/Game,d_ Yards_per_Point,d_ Rushing_Attempts_per_Game,d_ Points_per_Play_Margin,d_ Rushing_Play_Percentage_,d_ Takeaway_Fumble_Recovery_Percentage,d_ Overtime_Points/Game,d_ Opponent_Rushing_Attempts_per_Game,d_ Yards_per_Rush_Attempt,d_ Fumbles_Lost_per_Game,d_ Opponent_Red_Zone_Scoring_Percentage_(TDs_and_FGs),d_ Passing_Yards_per_Game,d_ Yards_per_Pass_Attempt,d_ Opponent_Penalty_Yards_per_Penalty,d_ Red_Zone_Scores_per_Game_(TDs_and_FGs),d_ Offensive_Touchdowns_per_Game,d_ Opp_2nd_Quarter_Points/Game,d_ Opponent_Fumbles_Lost_per_Game,d_ Fumbles_Not_Lost_per_Game,d_ Opponent_Fourth_Downs_per_Game,d_ Rushing_Yards_per_Game,d_ Opponent_Third_Downs_per_Game,d_ Opponent_Passing_Yards_Percentage,d_ Opp_3rd_Quarter_Points/Game,d_ Opponent_Rushing_Yards_Percentage,d_ QB_Sacked_Percentage,d_ 2nd_Half_Time_of_Possession_Share_%,d_ Opponent_Rushing_First_Downs_per_Game,d_ Points_per_Play,d_ Penalty_First_Downs_per_Game,d_ Opponent_Plays_per_Game,d_ 3rd_Quarter_Points/Game,d_ 1st_Half_Points/Game,d_ Opponent_Red_Zone_Scoring_Attempts_per_Game,d_ 1st_Half_Time_of_Possession_Share_%,d_ Opponent_Passing_Yards_per_Game,d_ 2nd_Quarter_Time_of_Possession_Share_%,d_ Opponent_Fourth_Down_Conversions_per_Game,d_ Average_Time_of_Possession_(Excluding_OT),d_ Opponent_Third_Down_Conversion_Percentage,d_ Rushing_Yards_Percentage,d_ Yards_per_Completion,d_ Opponent_Yards_per_Play,d_ Opponent_Average_Scoring_Margin,d_ Average_Scoring_Margin,d_ Opponent_Penalty_Yards_per_Game,d_ Incompletions_per_Game,d_ Opponent_Yards_per_Pass_Attempt,d_ Fumbles_per_Game,d_ Opponent_Giveaway_Fumble_Recovery_Percentage,d_ Opponent_Punts_per_Play,d_ Yards_per_Play,d_ Opp_Overtime_Points/Game,d_ Field_Goal_Conversion_Percentage,d_ Third_Down_Conversion_Percentage,d_ Punts_per_Play,d_ Pass_Attempts_per_Game,d_ Passing_Yards_Percentage,d_ Opponent_Offensive_Points_per_Game_(Estimated),d_ Opponent_First_Downs_per_Game,d_ Fumble_Recovery_Percentage,d_ Penalty_Yards_per_Penalty,d_ Opponent_Rushing_Play_Percentage_,d_ Opponent_Punts_per_Offensive_Score,d_ Takeaways_per_Game,d_ Interceptions_Thrown_per_Game,d_ Time_of_Possession_Percentage_(Net_of_OT),d_ Giveaway_Fumble_Recovery_Percentage,d_ Punts_per_Offensive_Score,d_ Third_Downs_per_Game,d_ Penalties_per_Game,d_ Turnover_Margin_per_Game,d_ Interceptions_per_Game,d_ Yards_per_Point_Margin,d_ Opponent_Field_Goals_Made_per_Game,d_ Opponent_Turnover_Margin_per_Game,d_ Opponent_Incompletions_per_Game,d_2OW,d_SPMargin,d_SPRank,d_RecRank,d_RecPoints,d_OffSP,d_OffRushSP,d_OffPassSP,d_OffSDSP,d_OffPDSP,d_OffSuccRate,d_OffIsoPPP,d_DefSP,d_DefRushSP,d_DefPassSP,d_DefSDSP,d_DefPDSP,d_DefSuccRate,d_DefIsoPPP,Label
2015,Troy,NC State,0.548387097,0.516407599,-0.303030303,0.041578576,0.441860465,0.184313725,-0.076923077,-0.381818182,0.130434783,-0.538461538,-0.242105263,0.107913669,-0.37037037,-0.516304348,0.024390244,0.375518672,0.036144578,-0.28532361,-0.333333333,0.270983213,-0.415896488,0.105199516,0.343283582,-0.534883721,0.157593123,0.096774194,-0.172413793,-0.163410302,-0.084507042,-0.219047619,-0.282051282,-0.225165563,0.606299213,-0.137931034,0.468834688,0.367521368,0.245614035,0.54887218,-0.228840125,-0.142857143,0.348855258,-0.461538462,-0.381818182,0.5,0.115384615,-0.356265356,0.025641026,-0.794871795,-0.28,-0.379310345,0.134715026,0.064516129,0.12,-0.117216117,0.58053815,0.568627451,-0.0625,0.217118998,0.296703297,-0.358974359,0.610017889,0.106666667,0.051282051,0.018181818,0.037037037,0.46875,-0.094911378,0.178294574,-0.406392694,0.102167183,0.488297014,0.117216117,-0.375,-0.043478261,-0.08045977,0.130434783,-0.217391304,-0.431767338,0.04184204,0.047619048,0.018867925,0.614035088,0.564102564,-0.202312139,0.090909091,0.333333333,-0.257142857,0.165821095,0.438202247,0.322834646,-0.259259259,-0.322834646,0.134020619,-0.021621622,-0.032258065,0.434666667,0.073170732,0.08839779,0.549450549,0.262295082,-0.37037037,-0.331147541,0.126359205,-0.027210884,-0.185185185,-0.206076618,-0.152631579,0.112801014,0.409326425,-0.441860465,-0.516763006,0.516763006,0.037037037,0.298969072,-0.242424242,0.096774194,0.375,0.6,0.259259259,-0.136363636,0.144469526,0.549872123,-0.333333333,-0.109704641,-0.112801014,-0.328125,-0.28,-0.036144578,-0.444444444,-0.270983213,0.066666667,0.125,0.037037037,-0.184313725,0.225165563,-0.223880597,-0.325842697,-0.256410256,0.086956522,0.083333333,0.432624113,-0.166666667,-0.086956522,0.486842105,0.430107527,0.590612777,-0.682819383,-0.665236052,0.491343103,0.451676529,0.765923567,0.208955224,0.850055127,0.36121673,0.449851043,0.586104952,-0.373271889,-0.124456049,0.310734463,0.200501253,0.155555556,-0.008567931,0.314767932,1
2015,Louisiana,Kentucky,0.516129032,0.160621762,-0.696969697,-0.133192389,-0.162790698,0.498039216,0.153846154,0.272727273,0.47826087,0.230769231,0.115789474,-0.381294964,0.222222222,0.220108696,0.073170732,-0.012448133,0.156626506,0.460954117,0,-0.347721823,0.134935305,0.483675937,-0.194029851,-0.493540052,-0.306590258,-0.032258065,0.103448276,-0.282415631,-0.488262911,-0.219047619,0.179487179,-0.546357616,-0.070866142,0.310344828,-0.479674797,-0.094017094,-0.157894737,-0.060150376,-0.034482759,0.285714286,-0.025223128,0.038461538,-0.03030303,0,-0.451923077,0.228501229,0.179487179,0.282051282,0.173333333,0.034482759,0.202072539,0.322580645,-0.12,0.164835165,0.539255437,-0.049019608,0.25,0.27348643,0.406593407,-0.028026237,0.094812165,-0.226666667,0.692307692,-0.218181818,-0.111111111,-0.34375,0.213264723,-0.472868217,-0.178082192,-0.207430341,0.002421308,-0.164835165,-0.745762712,0.347826087,0.540229885,-0.47826087,-0.130434783,0.803131991,0.111661302,-0.095238095,0.358490566,-0.368421053,0,0.167630058,-0.363636364,1,-1,-0.424299065,0.235955056,-0.570866142,0.733333333,0.570866142,0.360824742,-0.47027027,0.651612903,0.034666667,0.365853659,0.220994475,0.10989011,0.098360656,-0.259259259,-0.298360656,-0.379077615,0.040816327,-0.851851852,-0.619550859,0.305263158,-0.313054499,0.305699482,-0.162790698,-0.003468208,0.003468208,-0.072879331,0.505154639,-0.424242424,0.612903226,0.745762712,0.4,-0.259259259,0.545454545,0.139954853,-0.381074169,0.166666667,0.105485232,0.313054499,0.239583333,0.14,-0.156626506,0.444444444,0.347721823,-0.133333333,0.1875,0.259259259,-0.498039216,0.546357616,-0.014925373,0.235955056,0.153846154,0,0.583333333,0.021276596,0,0,0.355263158,-0.344086022,-0.011734029,-0.030837004,-0.270386266,0.164405499,-0.045364892,-0.00955414,-0.050746269,-0.001102536,0.182509506,-0.165839126,0.027346637,0.01843318,-0.429068755,-0.016949153,-0.320802005,0.076702509,-0.258261934,-0.09535865,1
2015,Georgia Southern,West Virginia,0.967741935,0.105354059,-0.318181818,0.18534179,-0.162790698,0.662745098,1,0.2,-0.043478261,0,0.136842105,-0.26618705,0.037037037,0.279891304,0.243902439,0.087136929,0.767068273,0.307809177,0,-0.103117506,0.138632163,0.582829504,0.373134328,0.178294574,-0.249283668,-0.35483871,1,-0.076376554,-0.835680751,-0.028571429,0.428571429,0.498344371,-0.066929134,0.482758621,-0.208672087,-0.213675214,0.070175439,-0.37593985,1,0.091836735,0.252619325,-0.230769231,0.175757576,1,-0.086538462,0.233415233,0.435897436,0.076923077,0.093333333,0.448275862,1,-0.129032258,1,0.945054945,0.966826391,0.274509804,0.75,-0.073068894,0.076923077,0.178890877,0.044722719,-0.28,0.051282051,-0.2,0.555555556,-0.59375,0.176100629,-0.147286822,0.095890411,-0.609907121,-0.178369653,-0.945054945,-0.519067797,-0.043478261,0.32183908,-0.826086957,0.565217391,-0.123042506,1,-0.023809524,0.58490566,-0.578947368,-0.153846154,0.36416185,-0.363636364,-0.25,-0.257142857,-1,0.707865169,-0.192913386,0.525925926,0.192913386,0.360824742,-0.643243243,-0.122580645,-0.264,1,0.237569061,-0.582417582,0.295081967,-0.333333333,-0.370491803,0.070866142,-0.367346939,-0.333333333,-0.727873184,-0.463157895,-1,0.088082902,0.023255814,0.03583815,-0.03583815,1,1,-0.121212121,0.225806452,0.519067797,0.8,-0.37037037,-0.136363636,0.320541761,-0.253196931,-0.166666667,1,1,0.203125,-0.4,-0.767068273,-0.407407407,0.103117506,-0.066666667,-0.125,0.259259259,-0.662745098,-0.498344371,-0.044776119,0.95505618,0.538461538,-0.695652174,0,-0.141843972,0.833333333,0.695652174,0.368421053,-0.344086022,0.089960887,-0.110132159,-0.356223176,0.247983079,-0.104536489,-0.171974522,0.040298507,0.045203969,0.007604563,-0.008937438,-0.130820399,-0.124423963,-0.028720627,0.286252354,0.298245614,0.172759857,0.385556916,0.144303797,1
2015,New Mexico State,Florida,0.774193548,0.360967185,-0.696969697,-0.093727977,1,-0.168627451,0.615384615,-1,0.043478261,-0.461538462,-0.136842105,0.45323741,-0.925925926,0.676630435,0.12195122,-0.778008299,0.060240964,-1,0.666666667,0.745803357,-0.940850277,-0.235792019,-0.223880597,-0.529715762,0.289398281,0.161290323,0.448275862,-0.39964476,0.352112676,-0.214285714,-0.838827839,-0.018211921,0.5,0.034482759,-0.311653117,0.777777778,0.561403509,0.142857143,-0.680250784,-0.755102041,-0.079161816,-1,-0.503030303,0.5,0.259615385,-0.955773956,0.538461538,-0.538461538,-0.093333333,-0.034482759,-0.243523316,0.161290323,0.253333333,-0.531135531,0.699225949,0.401960784,-0.5625,0.198329854,0.032967033,-0.92248062,0.334525939,-0.56,0.307692308,0.327272727,-0.185185185,0,0.132075472,-0.255813953,-0.534246575,0.374613003,0.664245359,0.531135531,-0.139830508,0.695652174,-0.614942529,-0.101449275,-0.217391304,-0.601789709,-0.437979698,-0.071428571,-0.245283019,0.122807018,0.179487179,-1,0.272727273,0.083333333,0.028571429,0.094259012,0.752808989,1,-0.392592593,-1,0.402061856,0.291891892,-1,0.352,-0.024390244,-0.077348066,0.274725275,0.229508197,-1,-0.114754098,0.299587552,0.421768707,-0.481481481,0.170409511,-0.263157895,0.363751584,0.336787565,-0.906976744,-0.694797688,0.694797688,-0.008363202,-0.206185567,-0.393939394,0.032258065,0.139830508,0.8,-0.111111111,0.545454545,0.611738149,-0.115089514,0,-0.620253165,-0.363751584,-0.927083333,-0.77,-0.060240964,0.703703704,-0.745803357,0.4,0.625,-0.62962963,0.168627451,0.018211921,-0.164179104,-0.280898876,0.538461538,0.826086957,0.583333333,0.70212766,-0.166666667,-0.826086957,1,0.655913978,0.833116037,-0.911894273,-0.819742489,0.724429672,0.238658777,0.320063694,-0.123880597,-0.023153252,0.593155894,-0.052631579,0.25646711,-1,0.434290688,0.677966102,0.84962406,0.472401434,0.723378213,0.780590717,1
2015,UNLV,Northern Illinois,0.258064516,0.461139896,0.196969697,0.315010571,0.348837209,0.121568627,-0.076923077,-0.381818182,-0.130434783,-0.461538462,-0.010526316,0.294964029,-0.62962963,0.089673913,-0.634146341,-0.288381743,0.40562249,-0.636584625,0,0.601918465,-0.548983364,0.07496977,0.492537313,0.250645995,0.770773639,-0.419354839,-0.24137931,-0.38365897,-0.286384977,-0.252380952,-0.347985348,0.165562914,0.295275591,-0.896551724,-0.029810298,0.128205128,0.415204678,0.443609023,-0.4169279,-0.714285714,0.30306558,-0.384615385,-0.163636364,-0.5,0.461538462,-0.675675676,0.282051282,-0.641025641,-0.68,-0.517241379,-0.082901554,0,-0.573333333,-0.787545788,0.220788795,0.382352941,-0.5625,0.292275574,-0.428571429,-0.673822302,0.491949911,-0.04,0.435897436,0.509090909,-0.481481481,0.5,-0.557461407,0.643410853,-0.360730594,0.820433437,0.530266344,0.787545788,-0.347457627,-0.130434783,-0.66091954,0.362318841,0.217391304,-0.118568233,-0.418172815,0.047619048,-0.547169811,0.578947368,0.435897436,-0.526011561,-0.363636364,0.25,-0.428571429,0.599465955,0.033707865,0.539370079,-0.911111111,-0.539370079,-0.268041237,0.151351351,-0.419354839,0.410666667,-0.512195122,-0.320441989,0.076923077,0.278688525,-0.407407407,-0.436065574,0.163854518,-0.19047619,-0.703703704,-0.173051519,0.073684211,0.657794677,0.119170984,-0.441860465,-0.632369942,0.632369942,-0.76344086,-0.783505155,-0.454545455,0.35483871,0.347457627,0.4,0.333333333,-0.136363636,0.239277652,0.703324808,-0.5,-0.679324895,-0.657794677,-0.708333333,-0.27,-0.40562249,0.444444444,-0.601918465,0.133333333,0.1875,-1,-0.121568627,-0.165562914,-0.343283582,-0.393258427,-0.051282051,0.52173913,0.5,0.496453901,-0.75,-0.52173913,0.394736842,0.720430108,0.249022164,-0.268722467,-0.124463519,-0.001964043,0.191321499,0.095541401,0.058208955,0.020948181,0.42712294,0.092353525,0.087952698,-0.165898618,-0.174934726,0.286252354,0.167919799,0.185663082,0.020807834,0.321518987,1
2015,Mississippi State,Southern Miss,-0.741935484,-0.395509499,0.962121212,-0.447498238,-0.627906977,0.349019608,0.230769231,0.490909091,-0.565217391,-0.230769231,-0.905263158,-1,0.703703704,0.554347826,-0.268292683,0.721991701,-0.311914324,0.542388332,0.666666667,-0.501199041,0.774491682,0.297460701,-0.432835821,-0.281653747,-0.232091691,-0.483870968,0.172413793,0.632326821,-0.450704225,0.085714286,0.465201465,-0.165562914,0.098425197,0.206896552,0.008130081,-0.435897436,-0.49122807,-0.353383459,0.097178683,1,-0.424136593,0.538461538,-0.018181818,0.5,-0.057692308,0.695331695,0.743589744,-0.333333333,0.04,-0.034482759,-0.264248705,0.322580645,0.28,0.43956044,-0.725764836,-0.215686275,0.3125,-0.020876827,0.274725275,0.18783542,-0.348837209,1,-0.358974359,0.181818182,-0.111111111,-0.4375,-0.026872499,-0.255813953,0.397260274,-0.86996904,-0.543179984,-0.43956044,0.391949153,-0.043478261,0.413793103,-0.739130435,-0.043478261,0.668903803,-0.064124783,-0.428571429,0.132075472,-0.333333333,-0.461538462,0.630057803,-0.090909091,0.666666667,-0.314285714,-0.784245661,-0.325842697,-0.527559055,0.422222222,0.527559055,0.278350515,-0.416216216,0.35483871,-0.408,0.609756098,-0.26519337,-0.461538462,-0.524590164,0.37037037,-0.121311475,-0.207349081,-0.027210884,-0.111111111,-0.351387054,0.626315789,-0.493029151,-0.015544041,0.395348837,0.590751445,-0.590751445,0.168458781,0.474226804,0.181818182,0.483870968,-0.391949153,-0.4,-0.481481481,-0.136363636,0.200902935,-0.457800512,0.166666667,0.181434599,0.493029151,0.697916667,0.24,0.311914324,0.666666667,0.501199041,-0.933333333,-0.4375,0.259259259,-0.349019608,0.165562914,0.164179104,-0.168539326,0.384615385,-0.52173913,-0.583333333,-0.737588652,-0.083333333,0.52173913,-0.934210526,-0.709677419,-0.773142112,0.859030837,0.665236052,-0.748542076,-0.684418146,-0.675159236,-0.750746269,-0.856670342,-0.314321926,-0.602780536,-0.815225425,0.66359447,-0.535248042,-0.623352166,-0.471177945,-0.564157706,-0.738066095,-0.385654008,0
2015,Purdue,Marshall,0.774193548,1,-0.204545455,0.815362932,0.674418605,0.247058824,-0.230769231,-0.090909091,-0.043478261,-0.153846154,0.410526316,0.597122302,-0.407407407,1,-0.243902439,0.141078838,0.319946452,-0.03068976,1,0.131894484,-0.622920518,0.187424426,0.432835821,0.276485788,0.936962751,-0.290322581,-0.310344828,-0.229129663,-0.075117371,-0.523809524,-0.355311355,0.129139073,0.24015748,-0.275862069,-0.073170732,0.521367521,0.140350877,0.819548872,-0.072100313,-0.56122449,0.964687621,-0.230769231,-0.442424242,0.5,0.038461538,-0.577395577,0.743589744,-0.641025641,-0.653333333,0.103448276,0.222797927,-0.580645161,0.386666667,-0.402930403,0.590858828,0.941176471,-0.3125,0.588726514,-0.010989011,-0.290399523,1,0.12,0.179487179,-0.254545455,-0.481481481,0.8125,-0.469982847,0.860465116,-0.369863014,0.498452012,0.862792575,0.402930403,-0.241525424,0.173913043,0.074712644,0.449275362,-0.130434783,-0.351230425,0.468185194,0.833333333,0.396226415,0.824561404,1,-0.283236994,-0.181818182,-0.083333333,0.085714286,0.553538051,0.280898876,0.003937008,-0.866666667,-0.003937008,0.082474227,0.351351351,0.187096774,0.904,0.463414634,0.149171271,0.461538462,0.808743169,-0.185185185,-0.881967213,-0.101612298,-0.727891156,-0.185185185,-0.295904888,-0.715789474,0.100126743,0.70984456,-0.395348837,-0.944508671,0.944508671,0.371565114,-0.402061856,-0.424242424,-0.161290323,0.241525424,0.6,1,0.136363636,0.189616253,0.943734015,-0.666666667,-0.291139241,-0.100126743,-0.427083333,-0.12,-0.319946452,0.296296296,-0.131894484,0.333333333,0.0625,-0.407407407,-0.247058824,-0.129139073,-0.343283582,-0.752808989,0.948717949,0.217391304,0.166666667,0.645390071,-0.25,-0.217391304,0.355263158,1,0.340286832,-0.497797357,0.141630901,-0.197461852,0.621301775,0.337579618,0.462686567,0.693495039,0.484157161,0.09632572,0.772357724,0.188940092,-0.265448216,0.284369115,-0.127819549,0.587096774,-0.042839657,0.254008439,1
2015,Ohio State,Virginia Tech,0.129032258,-0.533678756,-0.46969697,-0.69837914,0.348837209,0.247058824,0.307692308,0.2,-0.217391304,0,-0.715789474,0.26618705,-0.111111111,0.20923913,0.902439024,-0.433609959,0.022757697,0.245821939,0.333333333,-0.170263789,-0.094269871,0.186215236,-0.104477612,-0.30749354,-0.220630372,-0.290322581,0.310344828,0.140319716,-0.248826291,-0.219047619,0.04029304,0.029801325,0.208661417,0.137931034,-0.246612466,0.435897436,-0.16374269,-0.54887218,0.109717868,-0.010204082,-0.432673652,0,-0.103030303,1,-0.336538462,-0.071253071,-0.230769231,-0.128205128,0.733333333,-0.103448276,0.18134715,-0.129032258,0.493333333,0.234432234,0.09915223,-0.441176471,0.25,0.237995825,0.296703297,0.160405486,-0.506261181,0.346666667,-0.333333333,-0.127272727,0.777777778,-0.40625,0.536878216,-0.178294574,0.269406393,-0.318885449,-0.323648103,-0.234432234,0.088983051,-0.391304348,0.25862069,-0.68115942,-0.130434783,-0.440715884,-0.198316415,-0.714285714,-0.132075472,-0.298245614,-0.641025641,0.028901734,0,0.166666667,0.085714286,-0.651268358,0.393258427,-0.102362205,-0.333333333,0.102362205,0.206185567,-0.297297297,0.148387097,-0.672,0.365853659,0.011049724,-0.802197802,-0.546448087,0.074074074,-0.095081967,0.124859393,0.462585034,-0.407407407,-0.295904888,-0.278947368,-0.247148289,-0.191709845,0.162790698,0.315606936,-0.315606936,0.254480287,0.463917526,0.181818182,0.096774194,-0.088983051,0.2,-0.740740741,-0.136363636,0.257336343,-0.606138107,0.666666667,0.181434599,0.247148289,0.010416667,-0.28,-0.022757697,-0.259259259,0.170263789,-0.266666667,-0.3125,0.259259259,-0.247058824,-0.029801325,0.223880597,0.640449438,0.487179487,-0.391304348,-0.5,-0.007092199,0.333333333,0.391304348,0.184210526,-0.602150538,-0.572359844,0.40969163,0.261802575,-0.527783653,-0.775147929,-0.875796178,-0.956716418,-0.84123484,-1,-1,-1,0.087557604,-0.138381201,0.286252354,0.195488722,-0.042293907,0.427172583,-0.044725738,0
2016,Hawaii,California,-0.35483871,0.90328152,0.090909091,1,0.162790698,-0.388235294,0.538461538,0.272727273,-0.652173913,0.307692308,0.347368421,0.294964029,-0.222222222,-0.766304348,0.292682927,0.365145228,-0.164658635,0.013673655,-0.666666667,0.290167866,-0.116451017,-0.408706167,0.76119403,0.834625323,0.593123209,-0.35483871,0.379310345,0.024866785,0.361502347,0.29047619,-0.179487179,0.264900662,0.744094488,-0.24137931,0.208672087,0.025641026,0.152046784,1,0.605015674,-0.020408163,1,-0.384615385,-0.43030303,0,0.182692308,-0.228501229,-0.58974359,0.076923077,-1,-0.034482759,0.512953368,-0.064516129,-0.146666667,0.04029304,-0.326944342,0.549019608,-0.6875,0.553235908,-0.428571429,0.109719738,0.974955277,-0.28,0.692307692,0.145454545,0.185185185,0.5625,-1,0.488372093,-0.570776256,0.095975232,0.548022599,-0.04029304,0.597457627,-0.043478261,-0.385057471,0.188405797,-0.391304348,0.422818792,0.873235949,0.761904762,0.20754717,0.719298246,0.846153846,-0.01734104,0.181818182,-0.416666667,-0.314285714,0.164753004,-0.146067416,0.200787402,0.348148148,-0.200787402,-0.082474227,0.437837838,-0.058064516,0.752,0.170731707,-0.331491713,1,0.557377049,-0.592592593,0.075409836,0.346831646,0.088435374,-0.259259259,0.355350066,0.094736842,-0.204055767,0.398963731,0.302325581,-0.720231214,0.720231214,-0.11827957,-0.288659794,0.151515152,-0.548387097,-0.597457627,-0.2,0.925925926,-0.136363636,0.575620767,0.964194373,-1,0.215189873,0.204055767,-0.161458333,-0.36,0.164658635,-0.111111111,-0.290167866,-0.333333333,0.6875,-0.62962963,0.388235294,-0.264900662,-0.76119403,-0.191011236,-0.717948718,0.956521739,0.666666667,0.659574468,0.333333333,-0.956521739,0.184210526,0.462365591,0.624511082,-0.726872247,-0.587982833,0.460039281,1,0.378980892,0.607462687,0.779492834,0.802281369,0.515392254,0.691056911,0.02764977,-0.336814621,0.109227872,-0.070175439,-0.026523297,0.055079559,-0.059915612,1
2016,Charlotte,Louisville,0.774193548,0.609671848,-0.303030303,0.589852008,0.627906977,0.11372549,-0.076923077,-0.381818182,-0.391304348,-0.384615385,0.315789474,0.237410072,-0.481481481,0.119565217,0.12195122,0.093360996,0.148594378,-0.274992404,0.666666667,0.040767386,-0.541589649,0.062877872,-0.074626866,0.162790698,0.083094556,-0.677419355,-0.586206897,-0.174067496,-0.225352113,-0.047619048,-0.194139194,0,0.838582677,-0.172413793,0.327913279,0.658119658,-0.18128655,0.488721805,-0.003134796,-0.857142857,0.473806752,-0.576923077,-0.527272727,0,-0.317307692,-0.651105651,0.076923077,-0.58974359,-0.44,0.103448276,-0.440414508,-0.35483871,-0.04,0.087912088,0.753778105,0.411764706,-0.5625,0.246346555,-0.494505495,-0.610614192,0.663685152,-0.32,0.487179487,-0.309090909,-1,0.34375,-0.264150943,0.271317829,-0.598173516,-0.541795666,0.654560129,-0.087912088,-0.19279661,-0.043478261,-0.109195402,0.188405797,-0.043478261,0.288590604,0.359742511,0.571428571,0.018867925,0.543859649,0.641025641,0.075144509,-0.454545455,0.25,-0.257142857,-0.005073431,-0.033707865,0.220472441,-0.822222222,-0.220472441,0.12371134,-0.140540541,-0.161290323,0.621333333,0.219512195,-0.325966851,0.384615385,0.469945355,-0.851851852,-0.062295082,-0.20359955,0.299319728,-0.333333333,-0.15984148,-0.294736842,-0.196451204,0.575129534,-0.441860465,-0.720231214,0.720231214,-0.108721625,-0.144329897,-0.181818182,0.225806452,0.19279661,0.8,0.666666667,-0.272727273,0.613995485,0.329923274,-0.166666667,-0.135021097,0.196451204,-0.541666667,-0.56,-0.148594378,-0.814814815,-0.040767386,0.333333333,0,-0.777777778,-0.11372549,0,-0.402985075,-0.93258427,0.564102564,0.434782609,0.416666667,0.65248227,-0.583333333,-0.434782609,0.105263158,0.784946237,0.830508475,-0.894273128,-0.622317597,0.419308053,0.8382643,0.511146497,0.435820896,0.545755237,0.869455006,0.590863952,0.541759054,-0.34562212,0.181897302,0.084745763,0.350877193,-0.053763441,0.138310894,0.25907173,1
